index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
234,0,18,5,0,30,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
235,1,9,3,15,15,5,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
236,2,9,5,17,50,7,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
237,0,12,3,22,10,2,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
238,1,15,6,6,0,6,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
239,1,24,5,19,0,16,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
240,1,9,5,9,35,28,50,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
241,1,3,6,8,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
242,2,6,3,8,50,14,35,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
243,0,6,6,16,55,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
244,2,9,6,15,5,10,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
245,2,21,5,23,5,19,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
246,2,9,5,8,20,13,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
247,0,15,4,7,0,2,40,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
248,1,6,6,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
249,1,24,5,11,25,14,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
250,2,3,3,5,25,23,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
251,3,27,5,5,15,38,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
252,1,6,3,13,0,6,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
253,1,6,3,10,45,4,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
254,1,18,5,12,50,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
255,2,6,6,6,45,21,40,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
256,1,27,5,7,5,9,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
257,0,15,6,18,5,3,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
258,2,27,6,13,25,23,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
259,1,12,5,9,20,4,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
260,2,18,5,16,45,16,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
261,0,27,3,2,30,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
262,0,24,5,16,55,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
263,1,24,3,13,55,6,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
264,0,21,6,6,0,2,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
265,0,3,3,23,30,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
266,2,27,5,23,5,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
267,0,24,6,21,15,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
268,1,6,5,16,30,7,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
269,1,9,3,7,30,11,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
270,1,24,6,13,0,6,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
271,2,12,6,7,0,22,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
272,0,21,5,11,30,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
273,1,15,5,7,55,14,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
274,1,1,5,17,0,6,25,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
275,0,3,6,5,55,2,40,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
276,1,9,4,9,45,15,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
277,1,6,5,21,10,19,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
278,1,15,5,14,5,5,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
279,0,3,3,7,45,2,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
280,1,27,3,11,55,10,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
281,1,3,6,19,15,9,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
282,1,1,3,20,40,12,45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
283,1,9,5,20,20,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
284,2,21,3,8,15,14,40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
285,0,15,3,6,55,2,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
286,0,15,3,7,10,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
287,1,21,4,9,45,22,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
288,1,1,4,16,0,5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
289,1,9,3,6,40,15,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
290,1,6,3,23,5,5,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
291,2,12,3,17,25,20,30,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
292,2,1,6,9,45,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
293,1,1,5,7,10,16,15,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
294,2,12,6,5,30,22,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
295,1,6,3,14,40,8,15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
296,1,12,6,9,35,8,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
297,2,24,5,9,50,23,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
298,1,1,4,16,30,19,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
299,2,18,3,8,50,26,20,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
300,1,21,5,15,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
301,0,9,5,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
302,0,6,3,8,20,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
303,1,18,5,13,0,12,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
304,1,9,3,8,0,25,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
305,1,18,5,11,25,14,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
306,1,6,6,17,0,21,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
307,0,21,3,15,50,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
308,1,1,6,10,35,8,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
309,1,9,6,15,15,4,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
